id_transacao,valor,valor_convertido,quantidade,data,id_pais_origem,id_produto
5161,16710.9,87207.1351002,1052,2024-03-06,11,31
5162,17621.07,101650.61364579,69,2024-03-06,16,34
5163,18532.24,14691.970694960002,1086,2024-03-06,21,37
5164,19443.41,154.69176996,103,2024-03-06,26,40
5165,20354.58,126.84974256,1120,2024-03-06,31,3
5166,21265.75,29010.16197475,137,2024-03-06,36,6
5167,22176.92,115731.98681976,1154,2024-03-06,1,9
5168,23087.09,133182.42682173,171,2024-03-06,6,12
5169,23998.26,19025.31656454,1188,2024-03-06,11,15
5170,24909.43,198.17942508,205,2024-03-06,16,18
5171,25820.6,160.91397919999997,1222,2024-03-06,21,21
5172,26731.77,36466.758876210006,239,2024-03-06,26,24
5173,16747.03,87582.69640735,1073,2024-03-07,14,36
5174,17658.2,102022.6166988,97,2024-03-07,19,39
5175,18569.37,14722.11221529,1121,2024-03-07,24,2
5176,19480.54,154.69496814,145,2024-03-07,29,5
5177,20391.71,126.61212739,1169,2024-03-07,34,8
5178,21302.88,28972.726309440004,193,2024-03-07,39,11
5179,22213.05,116168.58717225,1217,2024-03-07,4,14
5180,23124.22,133603.27969548,241,2024-03-07,9,17
5181,24035.39,19055.66579363,1265,2024-03-07,14,20
5182,24946.56,198.10063296,289,2024-03-07,19,23
5183,25857.73,160.55064557,1313,2024-03-07,24,26
5184,26768.9,36406.72121820001,337,2024-03-07,29,29
5185,16784.16,87962.47608047999,1094,2024-03-08,17,1
5186,17695.33,102385.44480995002,125,2024-03-08,22,4
5187,18606.5,14750.563366,1156,2024-03-08,27,7
5188,19517.67,154.67753474999998,187,2024-03-08,32,10
5189,20428.84,126.37280424,1218,2024-03-08,37,13
5190,21339.01,28937.1912907,249,2024-03-08,2,16
5191,22250.18,116608.81009454,1280,2024-03-08,7,19
5192,23161.35,134011.91852024998,311,2024-03-08,12,22
5193,24072.52,19083.82724528,1342,2024-03-08,17,25
5194,24983.69,197.99574325,373,2024-03-08,22,28
5195,25894.86,160.18560396,1404,2024-03-08,27,31
5196,26805.03,36349.4970321,435,2024-03-08,32,34
5197,16821.29,88340.63783364001,1115,2024-03-09,20,6
5198,17732.46,102738.62819981998,153,2024-03-09,25,9
5199,18643.63,14777.332654230002,1191,2024-03-09,30,12
5200,19554.8,154.6198036,229,2024-03-09,35,15
5201,20465.97,126.13177311,1267,2024-03-09,40,18
5202,21376.14,28906.5265992,305,2024-03-09,5,21
5203,22287.31,117046.62252396,1343,2024-03-09,10,24
5204,23198.48,134407.74779815998,381,2024-03-09,15,27
5205,24109.65,19109.81489265,1419,2024-03-09,20,30
5206,25020.82,197.83962374,457,2024-03-09,25,33
5207,25931.99,159.81885437000005,1495,2024-03-09,30,36
5208,26842.16,36298.1161248,533,2024-03-09,35,39
5209,16858.42,88716.55861215999,1136,2024-03-10,23,11
5210,17769.59,103081.67590344,181,2024-03-10,28,14
5211,18680.76,14802.428735639998,1226,2024-03-10,33,17
5212,19591.93,154.56073577,271,2024-03-10,38,20
5213,20502.1,125.88289399999998,1316,2024-03-10,3,23
5214,21413.27,28879.69181014,361,2024-03-10,8,26
5215,22324.44,117481.20462912,1406,2024-03-10,13,29
5216,23235.61,134790.14537976,451,2024-03-10,18,32
5217,24146.78,19133.64285742,1496,2024-03-10,23,35
5218,25057.95,197.68216755,541,2024-03-10,28,38
5219,25968.12,159.44425679999998,1586,2024-03-10,33,1
5220,26879.29,36251.61459578,631,2024-03-10,38,4
5221,16895.55,89089.6607013,1157,2024-03-11,26,16
5222,17806.72,103414.18242496,209,2024-03-11,31,19
5223,18717.89,14825.84169652,1261,2024-03-11,36,22
5224,19628.06,154.49246026,313,2024-03-11,1,25
5225,20539.23,125.63846991,1365,2024-03-11,6,28
5226,21450.4,28856.965715200004,417,2024-03-11,11,31
5227,22361.57,117911.79831662,1469,2024-03-11,16,34
5228,23272.74,135158.60191482,521,2024-03-11,21,37
5229,24183.91,19155.30122588,1573,2024-03-11,26,40
5230,25094.08,197.51550368,625,2024-03-11,31,3
5231,26005.25,159.07411425,1677,2024-03-11,36,6
5232,26916.42,36210.33682896,729,2024-03-11,1,9
5233,16932.68,89459.31068712,1178,2024-03-12,29,21
5234,17843.85,103735.73944665,237,2024-03-12,34,24
5235,18754.02,14846.78871918,1296,2024-03-12,39,27
5236,19665.19,154.39140669,355,2024-03-12,4,30
5237,20576.36,125.39233784,1414,2024-03-12,9,33
5238,21487.53,28838.60740077,473,2024-03-12,14,36
5239,22398.7,118337.5733958,1532,2024-03-12,19,39
5240,23309.87,135512.60523123,591,2024-03-12,24,2
5241,24220.04,19174.01264636,1650,2024-03-12,29,5
5242,25131.21,197.30512971,709,2024-03-12,34,8
5243,26042.38,158.70226372,1768,2024-03-12,39,11
5244,26953.55,36174.60203695,827,2024-03-12,4,14
5245,16969.81,89824.95465801,1199,2024-03-13,32,26
5246,17880.98,104046.00735282,265,2024-03-13,37,29
5247,18791.15,14866.900189750002,1331,2024-03-13,2,32
5248,19702.32,154.28886791999997,397,2024-03-13,7,35
5249,20613.49,125.16511128000002,1463,2024-03-13,12,38
5250,21524.66,28824.89911162,529,2024-03-13,17,1
5251,22435.83,118757.80650843,1595,2024-03-13,22,4
5252,23346.0,135845.914914,661,2024-03-13,27,7
5253,24257.17,19191.42390305,1727,2024-03-13,32,10
5254,25168.34,197.09327054,793,2024-03-13,37,13
5255,26079.51,158.35478472,1859,2024-03-13,2,16
5256,26990.68,36144.75805676,925,2024-03-13,7,19
5257,17006.94,90186.00008436,1220,2024-03-14,35,31
5258,17917.11,104338.80296487,293,2024-03-14,40,34
5259,18828.28,14885.39340036,1366,2024-03-14,5,37
5260,19739.45,154.1651045,439,2024-03-14,10,40
5261,20650.62,124.91560038,1512,2024-03-14,15,3
5262,21561.79,28816.06018939,585,2024-03-14,20,6
5263,22472.96,119171.72474624,1658,2024-03-14,25,9
5264,23383.13,136169.71675521,731,2024-03-14,30,12
5265,24294.3,19206.7577541,1804,2024-03-14,35,15
5266,25205.47,196.8547207,877,2024-03-14,40,18
5267,26116.64,157.97955535999998,1950,2024-03-14,5,21
5268,27027.81,36121.07342421,1023,2024-03-14,10,24
5269,17043.07,90536.58844461,1241,2024-03-15,38,36
5270,17954.24,104625.49683008,321,2024-03-15,3,39
5271,18865.41,14902.27785966,1401,2024-03-15,8,2
5272,19776.58,154.03978162,481,2024-03-15,13,5
5273,20687.75,124.68506925,1561,2024-03-15,18,8
5274,21598.92,28812.354510239995,641,2024-03-15,23,11
5275,22509.09,119573.30560707,1721,2024-03-15,28,14
5276,23420.26,136477.86474892,801,2024-03-15,33,17
5277,24331.43,19220.02917418,1881,2024-03-15,38,20
5278,25242.6,196.6146114,961,2024-03-15,3,23
5279,26153.77,157.62877179,41,2024-03-15,8,26
5280,27064.94,36103.87214168,1121,2024-03-15,13,29
5281,17080.2,90886.7844756,1262,2024-03-16,1,1
5282,17991.37,104900.05012912,349,2024-03-16,6,4
5283,18902.54,14917.63883498,1436,2024-03-16,11,7
5284,19813.71,153.89308556999998,523,2024-03-16,16,10
5285,20724.88,124.47362928,1610,2024-03-16,21,13
5286,21635.05,28812.6076478,697,2024-03-16,26,16
5287,22546.22,119972.44984716,1784,2024-03-16,31,19
5288,23457.39,136770.09515664,871,2024-03-16,36,22
5289,24368.56,19231.35076072,1958,2024-03-16,1,25
5290,25279.73,196.34766291,1045,2024-03-16,6,28
5291,26190.9,157.3025454,132,2024-03-16,11,31
5292,27101.07,36092.01257892,1219,2024-03-16,16,34
5293,17117.33,91230.76433823,1283,2024-03-17,4,6
5294,18028.5,105162.2416635,377,2024-03-17,9,9
5295,18939.67,14931.4676379,1471,2024-03-17,14,12
5296,19850.84,153.7447558,565,2024-03-17,19,15
5297,20761.01,124.25464485,1659,2024-03-17,24,18
5298,21672.18,28819.729980540003,753,2024-03-17,29,21
5299,22583.35,120363.18057885,1847,2024-03-17,34,24
5300,23494.52,137046.14305172,941,2024-03-17,39,27
5301,24405.69,19240.7138253,35,2024-03-17,4,30
5302,25316.86,196.0790807,1129,2024-03-17,9,33
5303,26227.03,156.96877454999998,223,2024-03-17,14,36
5304,27138.2,36088.4597746,1317,2024-03-17,19,39
5305,17154.46,91568.0200833,1304,2024-03-18,7,11
5306,18065.63,105411.92130909,405,2024-03-18,12,14
5307,18976.8,14943.850464,1506,2024-03-18,17,17
5308,19887.97,153.57490434,607,2024-03-18,22,20
5309,20798.14,124.04010696,1708,2024-03-18,27,23
5310,21709.31,28832.52537858,809,2024-03-18,32,26
5311,22620.48,120744.8422704,1910,2024-03-18,37,29
5312,23531.65,137305.83644595,1011,2024-03-18,2,32
5313,24442.82,19248.2318936,112,2024-03-18,7,35
5314,25353.99,195.78351078,1213,2024-03-18,12,38
5315,26264.16,156.63945024,314,2024-03-18,17,1
5316,27175.33,36092.04492894,1415,2024-03-18,22,4
5317,17191.59,91898.10851793,1325,2024-03-19,10,16
5318,18102.76,105648.9745532,433,2024-03-19,15,19
5319,19013.93,14954.79819574,1541,2024-03-19,20,22
5320,19924.1,153.41557,649,2024-03-19,25,25
5321,20835.27,123.84484488,1757,2024-03-19,30,28
5322,21746.44,28851.17591952,865,2024-03-19,35,31
5323,22657.61,121116.86601047,1973,2024-03-19,40,34
5324,23568.78,137549.0498946,1081,2024-03-19,5,37
5325,24479.95,19253.9213141,189,2024-03-19,10,40
5326,25390.12,195.503924,1297,2024-03-19,15,3
5327,26301.29,156.33486776,405,2024-03-19,20,6
5328,27212.46,36102.98838168,1513,2024-03-19,25,9
5329,17228.72,92220.53134712,1346,2024-03-20,13,21
5330,18139.89,105873.30472599,461,2024-03-20,18,24
5331,19050.06,14963.61257934,1576,2024-03-20,23,27
5332,19961.23,153.24236270999998,691,2024-03-20,28,30
5333,20872.4,123.66897,1806,2024-03-20,33,33
5334,21783.57,28875.84293703,921,2024-03-20,38,36
5335,22694.74,121478.61138754,36,2024-03-20,3,39
5336,23605.91,137775.68126180998,1151,2024-03-20,8,2
5337,24516.08,19257.11116312,266,2024-03-20,13,5
5338,25427.25,195.20499825,1381,2024-03-20,18,8
5339,26338.42,156.05513849999997,496,2024-03-20,23,11
5340,27249.59,36121.48426261,1611,2024-03-20,28,14
5341,17265.85,92534.8727436,1367,2024-03-21,16,26
5342,18176.02,106079.0696842,489,2024-03-21,21,29
5343,19087.19,14971.93457443,1611,2024-03-21,26,32
5344,19998.36,153.06744744,733,2024-03-21,31,35
5345,20909.53,123.51259371,1855,2024-03-21,36,38
5346,21820.7,28906.6013731,977,2024-03-21,1,1
5347,22731.87,121829.54778792,99,2024-03-21,6,4
5348,23642.04,137979.9102684,1221,2024-03-21,11,7
5349,24553.21,19259.46426437,343,2024-03-21,16,10
5350,25464.38,194.90436452,1465,2024-03-21,21,13
5351,26375.55,155.80037385,587,2024-03-21,26,16
5352,27286.72,36147.61844576,1709,2024-03-21,31,19
5353,17302.98,92840.74836714,1388,2024-03-22,19,31
5354,18213.15,106277.9557008,517,2024-03-22,24,34
5355,19124.32,14979.00889408,1646,2024-03-22,29,37
5356,20035.49,152.89082419000002,775,2024-03-22,34,40
5357,20946.66,123.35488074,1904,2024-03-22,39,3
5358,21857.83,28943.57018242,1033,2024-03-22,4,6
5359,22768.0,122163.821424,162,2024-03-22,9,9
5360,23679.17,138173.45051744,1291,2024-03-22,14,12
5361,24590.34,19260.236262960003,420,2024-03-22,19,15
5362,25501.51,194.60202281,1549,2024-03-22,24,18
5363,26412.68,155.54427252,678,2024-03-22,29,21
5364,27323.85,36181.5317499,1807,2024-03-22,34,24
5365,17339.11,93132.41716174,1409,2024-03-23,22,36
5366,18250.28,106464.17639792,545,2024-03-23,27,39
5367,19161.45,14984.924550750002,1681,2024-03-23,32,2
5368,20072.62,152.71249296,817,2024-03-23,37,5
5369,20983.79,123.23779867,1953,2024-03-23,2,8
5370,21894.96,28986.82512384,1089,2024-03-23,7,11
5371,22805.13,122491.68963042,225,2024-03-23,12,14
5372,23716.3,138350.5538932,1361,2024-03-23,17,17
5373,24627.47,19259.543501450004,497,2024-03-23,22,20
5374,25538.64,194.29797312,1633,2024-03-23,27,23
5375,26449.81,155.33973413,769,2024-03-23,32,26
5376,27360.98,36223.31086592,1905,2024-03-23,37,29
5377,17376.24,93420.24401304,1430,2024-03-24,25,1
5378,18287.41,106637.83779056,573,2024-03-24,30,4
5379,19198.58,14989.75210092,1716,2024-03-24,35,7
5380,20109.75,152.53245375,859,2024-03-24,40,10
5381,21020.92,123.11952844,2,2024-03-24,5,13
5382,21931.09,29035.11832825,1145,2024-03-24,10,16
5383,22842.26,122807.32212546,288,2024-03-24,15,19
5384,23753.43,138511.38107088002,1431,2024-03-24,20,22
5385,24664.6,19257.4784004,574,2024-03-24,25,25
5386,25575.77,193.99221545,1717,2024-03-24,30,28
5387,26486.94,155.13400758,860,2024-03-24,35,31
5388,27397.11,36271.71885675,3,2024-03-24,40,34
5389,17413.37,93698.57524417,1451,2024-03-25,28,6
5390,18324.54,106799.084028,601,2024-03-25,33,9
5391,19235.71,14993.581930859998,1751,2024-03-25,38,12
5392,20146.88,152.37085344000002,901,2024-03-25,3,15
5393,21057.05,123.0152861,51,2024-03-25,8,18
5394,21968.22,29091.129748140003,1201,2024-03-25,13,21
5395,22879.39,123110.35976699,351,2024-03-25,18,24
5396,23790.56,138656.141792,1501,2024-03-25,23,27
5397,24701.73,19254.15867618,651,2024-03-25,28,30
5398,25612.9,193.7103627,1801,2024-03-25,33,33
5399,26523.07,154.94777494,951,2024-03-25,38,36
5400,27434.24,36329.435674880006,101,2024-03-25,3,39
5401,17450.5,93967.138291,1472,2024-03-26,31,11
5402,18361.67,106948.0977651,629,2024-03-26,36,14
5403,19272.84,14996.46662376,1786,2024-03-26,1,17
5404,20183.01,152.1798954,943,2024-03-26,6,20
5405,21094.18,122.95797522,100,2024-03-26,11,23
5406,22005.35,29153.54588865,1257,2024-03-26,16,26
5407,22916.52,123400.46439864002,414,2024-03-26,21,29
5408,23827.69,138785.0952357,1571,2024-03-26,26,32
5409,24738.86,19249.65331004,728,2024-03-26,31,35
5410,25649.03,193.3936862,1885,2024-03-26,36,38
5411,26560.2,154.8194058,1042,2024-03-26,1,1
5412,27471.37,36395.14235943,199,2024-03-26,6,4
5413,17487.63,94225.69378242,1493,2024-03-27,34,16
5414,18398.8,107085.1189324,657,2024-03-27,39,19
5415,19309.97,14998.51713828,1821,2024-03-27,4,22
5416,20220.14,152.01501252,985,2024-03-27,9,25
5417,21131.31,122.89969896,149,2024-03-27,14,28
5418,22042.48,29222.35496792,1313,2024-03-27,19,31
5419,22953.65,123677.3419891,477,2024-03-27,24,34
5420,23864.82,138898.57425486,1641,2024-03-27,29,37
5421,24775.99,19244.10605676,805,2024-03-27,34,40
5422,25686.16,193.10855088,1969,2024-03-27,39,3
5423,26597.33,154.69007128,1133,2024-03-27,4,6
5424,27508.5,36468.8161965,297,2024-03-27,9,9
5425,17524.76,94474.01838688,1514,2024-03-28,37,21
5426,18435.93,107210.40842121,685,2024-03-28,2,24
5427,19346.1,14999.0506761,1856,2024-03-28,7,27
5428,20257.27,151.86875319,1027,2024-03-28,12,30
5429,21168.44,122.86162576,198,2024-03-28,17,33
5430,22079.61,29297.56698666,1369,2024-03-28,22,36
5431,22990.78,123940.72001264,540,2024-03-28,27,39
5432,23901.95,138996.93812915002,1711,2024-03-28,32,2
5433,24812.12,19236.86144812,882,2024-03-28,37,5
5434,25723.29,192.84750513,53,2024-03-28,2,8
5435,26634.46,154.58640584,1224,2024-03-28,7,11
5436,27545.63,36550.46172078,395,2024-03-28,12,14
5437,17561.89,94711.95768371,1535,2024-03-29,40,26
5438,18472.06,107318.49391444,713,2024-03-29,5,29
5439,19383.23,14999.67376904,1891,2024-03-29,10,32
5440,20294.4,151.70064000000002,1069,2024-03-29,15,35
5441,21205.57,122.86507258,247,2024-03-29,20,38
5442,22116.74,29379.1033301,1425,2024-03-29,25,1
5443,23027.91,124190.41671849,603,2024-03-29,30,4
5444,23938.08,139074.83479392002,1781,2024-03-29,35,7
5445,24849.25,19229.542414,959,2024-03-29,40,10
5446,25760.42,192.5591395,137,2024-03-29,5,13
5447,26671.59,154.53519246,1315,2024-03-29,10,16
5448,27582.76,36639.9729874,493,2024-03-29,15,19
5449,17598.02,94933.96192764,1556,2024-03-30,3,31
5450,18509.19,107421.32327325,741,2024-03-30,8,34
5451,19420.36,14999.74229392,1926,2024-03-30,13,37
5452,20331.53,151.57155615,1111,2024-03-30,18,40
5453,21242.7,122.8890195,296,2024-03-30,23,3
5454,22153.87,29466.88464087,1481,2024-03-30,28,6
5455,23064.04,124420.85503128,666,2024-03-30,33,9
5456,23975.21,139144.32689675,1851,2024-03-30,38,12
5457,24886.38,19221.54309336,1036,2024-03-30,3,15
5458,25797.55,192.32073525,221,2024-03-30,8,18
5459,26708.72,154.5099452,1406,2024-03-30,13,21
5460,27619.89,36737.24330889,591,2024-03-30,18,24
5461,17635.15,95150.75162255,1577,2024-03-31,6,36
5462,18546.32,107513.51779064,769,2024-03-31,11,39
5463,19457.49,14999.33151873,1961,2024-03-31,16,2
5464,20368.66,151.4409871,1153,2024-03-31,21,5
5465,21279.83,122.91229808,345,2024-03-31,26,8
5466,22190.0,29559.5209,1537,2024-03-31,31,11
5467,23101.17,124642.75545489,729,2024-03-31,36,14
5468,24012.34,139200.18331318,1921,2024-03-31,1,17
5469,24923.51,19212.96061827,1113,2024-03-31,6,20
5470,25834.68,192.0808458,305,2024-03-31,11,23
5471,26745.85,154.4840296,1497,2024-03-31,16,26
5472,27656.02,36840.8608022,689,2024-03-31,21,29
5473,17672.28,95356.84833204,1598,2024-04-01,9,1
5474,18583.45,107595.4623163,797,2024-04-01,14,4
5475,19494.62,14998.51730554,1996,2024-04-01,19,7
5476,20405.79,151.30893285,1195,2024-04-01,24,10
5477,21316.96,122.9988592,394,2024-04-01,29,13
5478,22227.13,29659.54886505,1593,2024-04-01,34,16
5479,23138.3,124850.6340869,792,2024-04-01,39,19
5480,24049.47,139242.92007738,1991,2024-04-01,4,22
5481,24960.64,19203.89271488,1190,2024-04-01,9,25
5482,25871.81,191.83947115,389,2024-04-01,14,28
5483,26782.98,154.53779459999998,1588,2024-04-01,19,31
5484,27693.15,36953.32396275,787,2024-04-01,24,34
5485,17709.41,95552.25505724,1619,2024-04-02,12,6
5486,18620.58,107667.65698788002,825,2024-04-02,17,9
5487,19531.75,14997.43470575,31,2024-04-02,22,12
5488,20442.92,151.21627923999998,1237,2024-04-02,27,15
5489,21353.09,123.07921076,443,2024-04-02,32,18
5490,22264.26,29765.5344792,1649,2024-04-02,37,21
5491,23175.43,125044.51579252,855,2024-04-02,2,24
5492,24086.6,139273.2013076,61,2024-04-02,7,27
5493,24997.77,19194.51269673,1267,2024-04-02,12,30
5494,25908.94,191.64842918,473,2024-04-02,17,33
5495,26819.11,154.58535004,1679,2024-04-02,22,36
5496,27730.28,37073.1659376,885,2024-04-02,27,39
5497,17746.54,95736.95764682,1640,2024-04-03,15,11
5498,18657.71,107730.60639863,853,2024-04-03,20,14
5499,19568.88,14996.18067264,66,2024-04-03,25,17
5500,20479.05,151.11490995,1279,2024-04-03,30,20
5501,21390.22,123.18627698000002,492,2024-04-03,35,23
5502,22301.39,29877.28368995,1705,2024-04-03,40,26
5503,23212.56,125224.40281848,918,2024-04-03,5,29
5504,24123.73,139291.69557769,131,2024-04-03,10,32
5505,25034.9,19184.9448472,1344,2024-04-03,15,35
5506,25945.07,191.44867153,557,2024-04-03,20,38
5507,26856.24,154.66508616000002,1770,2024-04-03,25,1
5508,27767.41,37200.13801405,983,2024-04-03,30,4
5509,17783.67,95911.03131335998,1661,2024-04-04,18,16
5510,18694.84,107784.83829224,881,2024-04-04,23,19
5511,19605.01,14994.06848808,101,2024-04-04,28,22
5512,20516.18,151.04011716,1321,2024-04-04,33,25
5513,21427.35,123.3358266,541,2024-04-04,38,28
5514,22338.52,29994.64563664,1761,2024-04-04,3,31
5515,23249.69,125390.41410552,981,2024-04-04,8,34
5516,24160.86,139299.10007796,201,2024-04-04,13,37
5517,25071.03,19174.52431224,1421,2024-04-04,18,40
5518,25982.2,191.2809564,641,2024-04-04,23,3
5519,26893.37,154.79823772,1861,2024-04-04,28,6
5520,27804.54,37334.04560328,1081,2024-04-04,33,9
5521,17820.8,96074.5702784,1682,2024-04-05,21,21
5522,18731.97,107830.90374849,909,2024-04-05,26,24
5523,19642.14,14992.72760916,136,2024-04-05,31,27
5524,20553.31,150.96406195,1363,2024-04-05,36,30
5525,21464.48,123.50661791999998,590,2024-04-05,1,33
5526,22375.65,30117.445894800003,1817,2024-04-05,6,36
5527,23286.82,125542.69306936,1044,2024-04-05,11,39
5528,24197.99,139296.14080083,271,2024-04-05,16,2
5529,25108.16,19164.90787904,1498,2024-04-05,21,5
5530,26019.33,191.11197885,725,2024-04-05,26,8
5531,26930.5,154.95809699999998,1952,2024-04-05,31,11
5532,27841.67,37474.66508664,1179,2024-04-05,36,14
5533,17857.93,96227.68795809,1703,2024-04-06,24,26
5534,18768.1,107863.6677261,937,2024-04-06,29,29
5535,19679.27,14991.51045184,171,2024-04-06,34,32
5536,20590.44,150.92792519999998,1405,2024-04-06,39,35
5537,21501.61,123.72026394,639,2024-04-06,4,38
5538,22412.78,30245.441464939995,1873,2024-04-06,9,1
5539,23323.95,125681.40778635,1107,2024-04-06,14,4
5540,24234.12,139277.87401572,341,2024-04-06,19,7
5541,25145.29,19155.48075968,1575,2024-04-06,24,10
5542,26056.46,190.9938518,809,2024-04-06,29,13
5543,26967.63,155.17174302,43,2024-04-06,34,16
5544,27878.8,37621.6878724,1277,2024-04-06,39,19
5545,17894.06,96365.20341108,1724,2024-04-07,27,31
5546,18805.23,107895.27039822,965,2024-04-07,32,34
5547,19716.4,14990.5169348,206,2024-04-07,37,37
5548,20627.57,150.91130212,1447,2024-04-07,2,40
5549,21538.74,123.93390996,688,2024-04-07,7,3
5550,22449.91,30378.43246515,1929,2024-04-07,12,6
5551,23360.08,125801.45930544,1170,2024-04-07,17,9
5552,24271.25,139256.6366725,411,2024-04-07,22,12
5553,25182.42,19146.37020294,1652,2024-04-07,27,15
5554,26093.59,190.90070444,893,2024-04-07,32,18
5555,27004.76,155.38538903999998,134,2024-04-07,37,21
5556,27915.93,37774.85941845,1375,2024-04-07,2,24
5557,17931.19,96498.06175544,1745,2024-04-08,30,36
5558,18842.36,107920.59670272,993,2024-04-08,35,39
5559,19753.53,14989.82796579,241,2024-04-08,40,2
5560,20664.7,150.9143041,1489,2024-04-08,5,5
5561,21575.87,124.19070772,737,2024-04-08,10,8
5562,22486.04,30514.81549824,1985,2024-04-08,15,11
5563,23397.21,125913.86380296,1233,2024-04-08,20,14
5564,24308.38,139227.51048576002,481,2024-04-08,25,17
5565,25219.55,19137.67898065,1729,2024-04-08,30,20
5566,26130.72,190.83264816,977,2024-04-08,35,23
5567,27041.89,155.65311884,225,2024-04-08,40,26
5568,27952.06,37932.51073536,1473,2024-04-08,5,29
5569,17968.32,96621.11900928,1766,2024-04-09,33,1
5570,18879.49,107940.31232068,1021,2024-04-09,38,4
5571,19790.66,14989.5448373,276,2024-04-09,3,7
5572,20701.83,150.9163407,1531,2024-04-09,8,10
5573,21612.0,124.463508,786,2024-04-09,13,13
5574,22523.17,30657.05247478,41,2024-04-09,18,16
5575,23434.34,126013.57021936,1296,2024-04-09,23,19
5576,24345.51,139191.36337931998,551,2024-04-09,28,22
5577,25256.68,19129.5357154,1806,2024-04-09,33,25
5578,26167.85,190.7636265,1061,2024-04-09,38,28
5579,27078.02,155.94231718,316,2024-04-09,3,31
5580,27989.19,38097.03814146,1571,2024-04-09,8,34
5581,18005.45,96734.69425035,1787,2024-04-10,36,6
5582,18916.62,107955.10734504,1049,2024-04-10,1,9
5583,19827.79,14989.78941221,311,2024-04-10,6,12
5584,20738.96,150.95888983999998,1573,2024-04-10,11,15
5585,21649.13,124.78558532,835,2024-04-10,16,18
5586,22560.3,30803.4952155,97,2024-04-10,21,21
5587,23471.47,126101.01241881002,1359,2024-04-10,26,24
5588,24382.64,139149.09315488,621,2024-04-10,31,27
5589,25293.81,19122.09506619,1883,2024-04-10,36,30
5590,26204.98,190.74604942,1145,2024-04-10,1,33
5591,27115.15,156.2917246,407,2024-04-10,6,36
5592,28026.32,38266.716933200005,1669,2024-04-10,11,39
5593,18042.58,96839.05554758002,1808,2024-04-11,39,11
5594,18953.75,107965.71542,1077,2024-04-11,4,14
5595,19864.92,14990.624849759995,346,2024-04-11,9,17
5596,20775.09,151.01412921,1615,2024-04-11,14,20
5597,21686.26,125.10803393999998,884,2024-04-11,19,23
5598,22597.43,30953.84662685,153,2024-04-11,24,26
5599,23508.6,126176.5568586,1422,2024-04-11,29,29
5600,24419.77,139101.65209744,691,2024-04-11,34,32
5601,25330.94,19115.43659032,1960,2024-04-11,39,35
5602,26241.11,190.74662859,1229,2024-04-11,4,38
5603,27152.28,156.64150332,498,2024-04-11,9,1
5604,28063.45,38441.17349275,1767,2024-04-11,14,4
5605,18079.71,96934.56404181,1829,2024-04-12,2,16
5606,18990.88,107972.85713968,1105,2024-04-12,7,19
5607,19901.05,14991.4211629,381,2024-04-12,12,22
5608,20812.22,151.0967172,1657,2024-04-12,17,25
5609,21723.39,125.47430064,933,2024-04-12,22,28
5610,22634.56,31107.807536,209,2024-04-12,27,31
5611,23545.73,126240.69039803,1485,2024-04-12,32,34
5612,24456.9,139049.9739759,761,2024-04-12,37,37
5613,25367.07,19108.96309686,37,2024-04-12,2,40
5614,26278.24,190.7800224,1313,2024-04-12,7,3
5615,27189.41,157.04603216,589,2024-04-12,12,6
5616,28100.58,38620.032123000005,1865,2024-04-12,17,9
5617,18116.84,97021.60240668,1850,2024-04-13,5,21
5618,19027.01,107971.60326948998,1133,2024-04-13,10,24
5619,19938.18,14993.75061816,416,2024-04-13,15,27
5620,20849.35,151.22033555,1699,2024-04-13,20,30
5621,21760.52,125.86284768,982,2024-04-13,25,33
5622,22671.69,31265.09936253,265,2024-04-13,30,36
5623,23582.86,126293.92689522,1548,2024-04-13,35,39
5624,24493.03,138989.34819646995,831,2024-04-13,40,2
5625,25404.2,19104.2632504,114,2024-04-13,5,5
5626,26315.37,190.86537861,1397,2024-04-13,10,8
5627,27226.54,157.47830736,680,2024-04-13,15,11
5628,28137.71,38802.94318527,1963,2024-04-13,20,14
5629,18153.97,97100.59318825,1871,2024-04-14,8,26
5630,19064.14,107974.0463215,1161,2024-04-14,13,29
5631,19975.31,14996.96336525,451,2024-04-14,18,32
5632,20886.48,151.34343407999998,1741,2024-04-14,23,35
5633,21797.65,126.27378645000002,1031,2024-04-14,28,38
5634,22708.82,31425.35075998,321,2024-04-14,33,1
5635,23619.99,126336.83101275,1611,2024-04-14,38,4
5636,24530.16,138932.080446,901,2024-04-14,3,7
5637,25441.33,19100.71453075,191,2024-04-14,8,10
5638,26352.5,190.950215,1481,2024-04-14,13,13
5639,27263.67,157.93844031,771,2024-04-14,18,16
5640,28174.84,38989.44241076,61,2024-04-14,23,19
5641,18190.1,97166.6392532,1892,2024-04-15,11,31
5642,19101.27,107975.2770306,1189,2024-04-15,16,34
5643,20012.44,15001.14491204,486,2024-04-15,21,37
5644,20923.61,151.50786001,1783,2024-04-15,26,40
5645,21834.78,126.70722834,1080,2024-04-15,31,3
5646,22745.95,31588.23334895,377,2024-04-15,36,6
5647,23656.12,126364.65319984,1674,2024-04-15,1,9
5648,24567.29,138873.4855662,971,2024-04-15,6,12
5649,25478.46,19098.42430986,268,2024-04-15,11,15
5650,26389.63,191.08731083,1565,2024-04-15,16,18
5651,27300.8,158.4265424,862,2024-04-15,21,21
5652,28211.97,39179.11942977,159,2024-04-15,26,24
