id_transacao,quantidade_transacionada,valor_monetario_transacao,valor_convertido_transacao,taxa_cambio_transacao,sk_tempo,sk_pais_origem,sk_pais_destino,sk_produto,sk_categoria_produto,sk_moeda_origem,sk_moeda_destino,sk_tipo_transacao,sk_transporte
7252,1411,25881.03,196.28173152,0.007584,605,36,19,21,4,4,2,2,4
7253,1646,26792.2,174.5243908,0.006514,605,37,20,22,5,5,1,3,5
7254,1881,27703.37,42334.79405202,1.528146,605,38,21,23,1,6,1,4,6
7255,116,28614.54,145841.4428904,5.09676,605,39,16,24,2,1,1,5,1
7256,351,29525.71,158098.04198319,5.354589,605,40,17,38,3,2,1,6,2
7257,586,30436.88,22384.74252224,0.735448,605,33,18,39,4,3,1,1,3
7258,821,31347.05,237.7360272,0.007584,605,34,13,40,5,4,2,2,4
7259,1056,32258.22,210.13004508,0.006514,605,35,14,25,1,5,1,3,5
7260,1291,33169.39,50687.67065094,1.528146,605,36,15,26,2,6,1,4,6
7261,727,23185.65,118007.09856465002,5.089661,606,4,25,30,1,1,1,6,1
7262,969,24096.82,129045.9411142,5.35531,606,5,26,31,2,2,1,1,2
7263,1211,25007.99,18421.76071365,0.736635,606,6,27,32,3,3,1,2,3
7264,1453,25918.16,197.15944312,0.007607,606,7,22,33,4,4,2,3,4
7265,1695,26829.33,175.22235423,0.006531,606,8,23,34,5,5,1,4,5
7266,1937,27740.5,42407.679084,1.528728,606,1,24,1,1,6,1,5,6
7267,179,28651.67,145827.28738387002,5.089661,606,2,19,2,2,1,1,6,1
7268,421,29562.84,158318.17268040002,5.35531,606,3,20,3,3,2,1,1,2
7269,663,30473.01,22447.48572135,0.736635,606,4,21,4,4,3,1,2,3
7270,905,31384.18,238.73945726,0.007607,606,5,16,5,5,4,2,3,4
7271,1147,32295.35,210.92093085,0.006531,606,6,17,6,1,5,1,4,5
7272,1389,33206.52,50763.73690656,1.528728,606,7,18,7,2,6,1,5,6
7273,748,23222.78,118043.55045854,5.083093,607,12,28,11,1,1,1,1,1
7274,997,24133.95,129279.3918588,5.356744,607,13,29,12,2,2,1,2,2
7275,1246,25044.12,18479.60535384,0.737882,607,14,30,35,3,3,1,3,3
7276,1495,25955.29,198.0388627,0.00763,607,15,25,36,4,4,2,4,4
7277,1744,26866.46,175.89471362,0.006547,607,16,26,37,5,5,1,5,5
7278,1993,27777.63,42472.74626601,1.529027,607,9,27,13,1,6,1,6,6
7279,242,28688.8,145827.8384584,5.083093,607,10,22,14,2,1,1,1,1
7280,491,29599.97,158559.46169768,5.356744,607,11,23,15,3,2,1,2,2
7281,740,30510.14,22512.88312348,0.737882,607,12,24,16,4,3,1,3,3
7282,989,31421.31,239.7445953,0.00763,607,13,19,17,5,4,2,4,4
7283,1238,32332.48,211.68074656,0.006547,607,14,20,18,1,5,1,5,5
7284,1487,33243.65,50830.43842855,1.529027,607,15,21,19,2,6,1,6,6
7285,769,23259.91,118092.33082316,5.077076,608,20,31,23,1,1,1,2,1
7286,1025,24170.08,129524.70333088002,5.358886,608,21,32,24,2,2,1,3,2
7287,1281,25081.25,18539.7088625,0.739186,608,22,33,38,3,3,1,4,3
7288,1537,25992.42,198.91999026,0.007653,608,23,28,39,4,4,2,5,4
7289,1793,26903.59,176.56826117,0.006563,608,24,29,40,5,5,1,6,5
7290,49,27814.76,42529.90844516,1.529041,608,17,30,25,1,6,1,1,6
7291,305,28725.93,145843.72978068,5.077076,608,18,25,26,2,1,1,2,1
7292,561,29636.1,158816.4813846,5.358886,608,19,26,27,3,2,1,3,2
7293,817,30547.27,22580.11432222,0.739186,608,20,27,28,4,3,1,4,3
7294,1073,31458.44,240.75144132,0.007653,608,21,22,29,5,4,2,5,4
7295,1329,32369.61,212.44175043,0.006563,608,22,23,30,1,5,1,6,5
7296,1585,33280.78,50887.67713198,1.529041,608,23,24,31,2,6,1,1,6
7297,790,23296.04,118148.80216104,5.071626,609,28,34,1,1,1,1,3,1
7298,1053,24207.21,129792.37883004,5.361724,609,29,35,2,2,2,1,4,2
7299,1316,25118.38,18601.19024358,0.740541,609,30,36,3,3,3,1,5,3
7300,1579,26029.55,199.8028258,0.007676,609,31,31,4,4,4,2,6,4
7301,1842,26940.72,177.21605616,0.006578,609,32,32,5,5,5,1,1,5
7302,105,27851.89,42579.10602341,1.528769,609,25,33,6,1,6,1,2,6
7303,368,28762.06,145870.41130956,5.071626,609,26,28,7,2,1,1,3,1
7304,631,29673.23,159099.66944852,5.361724,609,27,29,8,3,2,1,4,2
7305,894,30584.4,22649.0021604,0.740541,609,28,30,9,4,3,1,5,3
7306,1157,31495.57,241.75999532,0.007676,609,29,25,10,5,4,2,6,4
7307,1420,32406.74,213.17153572,0.006578,609,30,26,11,1,5,1,1,5
7308,1683,33317.91,50935.387952790006,1.528769,609,31,27,12,2,6,1,2,6
7309,811,23333.17,118223.54909603,5.066759,610,36,37,13,1,1,1,4,1
7310,1081,24244.34,130076.89669632,5.365248,610,37,38,14,2,2,1,5,2
7311,1351,25155.51,18663.97971144,0.741944,610,38,39,15,3,3,1,6,3
7312,1621,26066.68,200.68736932,0.007699,610,39,34,16,4,4,2,1,4
7313,1891,26977.85,177.81100934999998,0.006591,610,40,35,17,5,5,1,2,5
7314,161,27888.02,42618.72315618,1.528209,610,33,36,18,1,6,1,3,6
7315,431,28799.19,145918.55512521,5.066759,610,34,31,19,2,1,1,4,1
7316,701,29710.36,159403.44956928,5.365248,610,35,32,20,3,2,1,5,2
7317,971,30621.53,22719.46045432,0.741944,610,36,33,21,4,3,1,6,3
7318,1241,31532.7,242.7702573,0.007699,610,37,28,22,5,4,2,1,4
7319,1511,32443.87,213.83754717,0.006591,610,38,29,23,1,5,1,2,5
7320,1781,33354.04,50971.94411436,1.528209,610,39,30,24,2,6,1,3,6
7321,832,23370.3,118311.8165658,5.062486,611,7,11,25,1,1,1,5,1
7322,1109,24281.47,130377.96912121002,5.369443,611,8,12,26,2,2,1,6,2
7323,1386,25192.64,18727.9566496,0.74339,611,1,40,27,3,3,1,1,3
7324,1663,26103.81,201.57362082,0.007722,611,2,37,28,4,4,2,2,4
7325,1940,27014.98,178.40692792,0.006604,611,3,38,29,5,5,1,3,5
7326,217,27925.15,42651.84087945001,1.527363,611,4,39,30,1,6,1,4,6
7327,494,28836.32,145983.46629152,5.062486,611,5,34,31,2,1,1,5,1
7328,771,29747.49,159727.45194807003,5.369443,611,6,35,32,3,2,1,6,2
7329,1048,30658.66,22791.3412574,0.74339,611,7,36,33,4,3,1,1,3
7330,1325,31569.83,243.78222726,0.007722,611,8,31,34,5,4,2,2,4
7331,1602,32480.0,214.49792,0.006604,611,1,32,1,1,5,1,3,5
7332,1879,33391.17,51000.43758471,1.527363,611,2,33,2,2,6,1,4,6
7333,853,23407.43,118413.92821774,5.058818,612,15,8,6,1,1,1,6,1
7334,1137,24318.6,130695.25743119998,5.374292,612,16,9,7,2,2,1,1,2
7335,1421,25229.77,18793.02492875,0.744875,612,9,10,8,3,3,1,2,3
7336,1705,26140.94,202.43543936,0.007744,612,10,11,9,4,4,2,3,4
7337,1989,27051.11,178.97014376,0.006616,612,11,12,10,5,5,1,4,5
7338,273,27962.28,42676.95449124,1.526233,612,12,40,11,1,6,1,5,6
7339,557,28873.45,146065.5285821,5.058818,612,13,37,12,2,1,1,6,1
7340,841,29784.62,160071.24498904,5.374292,612,14,38,35,3,2,1,1,2
7341,1125,30695.79,22864.52657625,0.744875,612,15,39,36,4,3,1,2,3
7342,1409,31606.96,244.76429824,0.007744,612,16,34,37,5,4,2,3,4
7343,1693,32517.13,215.13333208000003,0.006616,612,9,35,13,1,5,1,4,5
7344,1977,33428.3,51019.3745939,1.526233,612,10,36,14,2,6,1,5,6
7345,874,23444.56,118530.1858884,5.055765,613,23,5,18,1,1,1,1,1
7346,1165,24355.73,131028.42042794,5.379778,613,24,6,19,2,2,1,2,2
7347,1456,25266.9,18859.0372917,0.746393,613,17,7,20,3,3,1,3,3
7348,1747,26177.07,203.29112562,0.007766,613,18,8,21,4,4,2,4,4
7349,38,27088.24,179.48667824,0.006626,613,19,9,22,5,5,1,5,5
7350,329,27999.41,42694.08835561,1.524821,613,20,10,23,1,6,1,6,6
7351,620,28910.58,146165.0984937,5.055765,613,21,11,24,2,1,1,1,1
7352,911,29821.75,160434.3945715,5.379778,613,22,12,38,3,2,1,2,2
7353,1202,30732.92,22938.83635756,0.746393,613,23,40,39,4,3,1,3,3
7354,1493,31643.09,245.74023694,0.007766,613,24,37,40,5,4,2,4,4
7355,1784,32554.26,215.70452676,0.006626,613,17,38,25,1,5,1,5,5
7356,75,33465.43,51028.79043803,1.524821,613,18,39,26,2,6,1,6,6
7357,895,23481.69,118660.77549108,5.053332,614,31,2,30,1,1,1,2,1
7358,1193,24392.86,131376.99242394,5.385879,614,32,3,31,2,2,1,3,2
7359,1491,25303.03,18925.17356123,0.747941,614,25,4,32,3,3,1,4,3
7360,1789,26214.2,204.1299754,0.007787,614,26,5,33,4,4,2,5,4
7361,87,27125.37,179.97682995,0.006635,614,27,6,34,5,5,1,6,5
7362,385,28036.54,42703.26713366,1.523129,614,28,7,1,1,6,1,1,6
7363,683,28947.71,146282.38926972,5.053332,614,29,8,2,2,1,1,2,1
7364,981,29858.88,160816.31475552,5.385879,614,30,9,3,3,2,1,3,2
7365,1279,30769.05,23013.43402605,0.747941,614,31,10,4,4,3,1,4,3
7366,1577,31680.22,246.69387314,0.007787,614,32,11,5,5,4,2,5,4
7367,1875,32591.39,216.24387265,0.006635,614,25,12,6,1,5,1,6,5
7368,173,33502.56,51028.72071023999,1.523129,614,26,40,7,2,6,1,1,6
7369,916,23518.82,118805.9072005,5.051525,615,39,14,11,1,1,1,3,1
7370,1221,24429.99,131740.48003428002,5.392572,615,40,15,12,2,2,1,4,2
7371,1526,25340.16,18992.75400192,0.749512,615,33,1,35,3,3,1,5,3
7372,1831,26251.33,204.97038464,0.007808,615,34,2,36,4,4,2,6,4
7373,136,27162.5,180.4404875,0.006643,615,35,3,37,5,5,1,1,5
7374,441,28073.67,42704.65615187999,1.521164,615,36,4,13,1,6,1,2,6
7375,746,28984.84,146417.643881,5.051525,615,37,5,14,2,1,1,3,1
7376,1051,29895.01,161210.99386572,5.392572,615,38,6,15,3,2,1,4,2
7377,1356,30806.18,23089.60158416,0.749512,615,39,7,16,4,3,1,5,3
7378,1661,31717.35,247.6490688,0.007808,615,40,8,17,5,4,2,6,4
7379,1966,32628.52,216.75125836,0.006643,615,33,9,18,1,5,1,1,5
7380,271,33539.69,51019.36899916,1.521164,615,34,10,19,2,6,1,2,6
7381,937,23555.95,118965.6507468,5.050344,616,2,17,23,1,1,1,4,1
7382,1249,24466.12,132112.98662408,5.399834,616,3,18,24,2,2,1,5,2
7383,1561,25377.29,19060.93327358,0.751102,616,4,13,38,3,3,1,6,3
7384,1873,26288.46,205.78606488,0.007828,616,5,14,39,4,4,2,1,4
7385,185,27199.63,180.8775395,0.00665,616,6,15,40,5,5,1,2,5
7386,497,28110.8,42698.337444,1.51893,616,7,1,25,1,6,1,3,6
7387,809,29021.97,146570.93205768,5.050344,616,8,2,26,2,1,1,4,1
7388,1121,29932.14,161628.58726476,5.399834,616,1,3,27,3,2,1,5,2
7389,1433,30843.31,23166.471827620004,0.751102,616,2,4,28,4,3,1,6,3
7390,1745,31754.48,248.57406944,0.007828,616,3,5,29,5,4,2,1,4
7391,57,32665.65,217.2265725,0.00665,616,4,6,30,1,5,1,2,5
7392,369,33576.82,51000.83920259999,1.51893,616,5,7,31,2,6,1,3,6
7393,958,23592.08,119135.07325528,5.049791,617,10,20,1,1,1,1,5,1
7394,1277,24503.25,132504.68132025,5.407637,617,11,21,2,2,2,1,6,2
7395,1596,25414.42,19129.58642052,0.752706,617,12,16,3,3,3,1,1,3
7396,1915,26325.59,206.60323032,0.007848,617,13,17,4,4,4,2,2,4
7397,234,27236.76,181.28787456,0.006656,617,14,18,5,5,5,1,3,5
7398,553,28147.93,42684.47808162,1.516434,617,15,13,6,1,6,1,4,6
7399,872,29058.1,146737.33185709998,5.049791,617,16,14,7,2,1,1,5,1
7400,1191,29969.27,162062.93331499002,5.407637,617,9,15,8,3,2,1,6,2
7401,1510,30880.44,23243.89247064,0.752706,617,10,1,9,4,3,1,1,3
7402,1829,31791.61,249.50055528000004,0.007848,617,11,2,10,5,4,2,2,4
7403,148,32702.78,217.66970368,0.006656,617,12,3,11,1,5,1,3,5
7404,467,33613.95,50973.3366543,1.516434,617,13,4,12,2,6,1,4,6
7405,979,23629.21,119324.27329823,5.049863,618,18,23,13,1,1,1,6,1
7406,1305,24540.38,132909.54468214,5.415953,618,19,24,14,2,2,1,1,2
7407,1631,25451.55,19198.5622929,0.754318,618,20,19,15,3,3,1,2,3
7408,1957,26362.72,207.36915552,0.007866,618,21,20,16,4,4,2,3,4
7409,283,27273.89,181.67138129,0.006661,618,22,21,17,5,5,1,4,5
7410,609,28184.06,42661.70430892,1.513682,618,23,16,18,1,6,1,5,6
7411,935,29095.23,146926.92545349,5.049863,618,24,17,19,2,1,1,6,1
7412,1261,30006.4,162513.2520992,5.415953,618,17,18,20,3,2,1,1,2
7413,1587,30917.57,23321.67956726,0.754318,618,18,13,21,4,3,1,2,3
7414,1913,31828.74,250.36486884,0.007866,618,19,14,22,5,4,2,3,4
7415,239,32739.91,218.08054051,0.006661,618,20,15,23,1,5,1,4,5
7416,565,33650.08,50935.52039456,1.513682,618,21,1,24,2,6,1,5,6
7417,1000,23666.34,119528.17548504,5.050556,619,26,26,25,1,1,1,1,1
7418,1333,24577.51,133326.92110503,5.424753,619,27,27,26,2,2,1,2,2
7419,1666,25488.68,19267.75982712,0.755934,619,28,22,27,3,3,1,3,3
7420,1999,26399.85,208.1364174,0.007884,619,29,23,28,4,4,2,4,4
7421,332,27310.02,181.99397328,0.006664,619,30,24,29,5,5,1,5,5
7422,665,28221.19,42633.24375158,1.510682,619,31,19,30,1,6,1,6,6
7423,998,29132.36,147134.61559216,5.050556,619,32,20,31,2,1,1,1,1
7424,1331,30043.53,162978.72949809,5.424753,619,25,21,32,3,2,1,2,2
7425,1664,30954.7,23399.7101898,0.755934,619,26,16,33,4,3,1,3,3
7426,1997,31865.87,251.23051908,0.007884,619,27,17,34,5,4,2,4,4
7427,330,32776.04,218.41953056,0.006664,619,28,18,1,1,5,1,5,5
7428,663,33687.21,50890.66177722,1.510682,619,29,13,2,2,6,1,6,6
7429,1021,23703.47,119746.68306461,5.051863,620,34,29,6,1,1,1,2,1
7430,1361,24614.64,133756.05221855998,5.434004,620,35,30,7,2,2,1,3,2
7431,1701,25525.81,19337.02631388,0.757548,620,36,25,8,3,3,1,4,3
7432,41,26436.98,208.87857898,0.007901,620,37,26,9,4,4,2,5,4
7433,381,27347.15,182.2961019,0.006666,620,38,27,10,5,5,1,6,5
7434,721,28258.32,42597.8631924,1.507445,620,39,22,11,1,6,1,1,6
7435,1061,29169.49,147360.26725987002,5.051863,620,40,23,12,2,1,1,2,1
7436,1401,30080.66,163458.42676263998,5.434004,620,33,24,35,3,2,1,3,2
7437,1741,30991.83,23477.79883284,0.757548,620,34,19,36,4,3,1,4,3
7438,81,31902.0,252.057702,0.007901,620,35,20,37,5,4,2,5,4
7439,421,32813.17,218.73259122,0.006666,620,36,21,13,1,5,1,6,5
7440,761,33724.34,50837.5877113,1.507445,620,37,16,14,2,6,1,1,6
7441,1042,23740.6,119979.6982462,5.053777,621,5,32,18,1,1,1,3,1
7442,1389,24651.77,134196.17475121003,5.443673,621,6,33,19,2,2,1,4,2
7443,1736,25562.94,19406.25927864,0.759156,621,7,28,20,3,3,1,5,3
7444,83,26473.11,209.61408498,0.007918,621,8,29,21,4,4,2,6,4
7445,430,27384.28,182.57099476,0.006667,621,1,30,22,5,5,1,1,5
7446,777,28295.45,42555.7343001,1.503978,621,2,25,23,1,6,1,2,6
7447,1124,29206.62,147603.74440374,5.053777,621,3,26,24,2,1,1,3,1
7448,1471,30117.79,163951.40024267003,5.443673,621,4,27,38,3,2,1,4,2
7449,1818,31028.96,23555.82115776,0.759156,621,5,22,39,4,3,1,5,3
7450,165,31939.13,252.89403134,0.007918,621,6,23,40,5,4,2,6,4
7451,512,32850.3,219.0129501,0.006667,621,7,24,25,1,5,1,1,5
7452,859,33761.47,50776.50812766,1.503978,621,8,19,26,2,6,1,2,6
7453,1063,23777.73,120227.00331078,5.056286,622,13,35,30,1,1,1,4,1
7454,1417,24688.9,134646.5205303,5.453727,622,14,36,31,2,2,1,5,2
7455,1771,25599.07,19474.51810157,0.760751,622,15,31,32,3,3,1,6,3
7456,125,26510.24,210.30573392,0.007933,622,16,32,33,4,4,2,1,4
7457,479,27421.41,182.79111906,0.006666,622,9,33,34,5,5,1,2,5
7458,833,28332.58,42507.17144594,1.500293,622,10,28,1,1,6,1,3,6
7459,1187,29243.75,147864.7637125,5.056286,622,11,29,2,2,1,1,4,1
7460,1541,30154.92,164456.70138684,5.453727,622,12,30,3,3,2,1,5,2
7461,1895,31065.09,23632.79828259,0.760751,622,13,25,4,4,3,1,6,3
7462,249,31976.26,253.66767058,0.007933,622,14,26,5,5,4,2,1,4
7463,603,32887.43,219.22760838,0.006666,622,15,27,6,1,5,1,2,5
7464,957,33798.6,50707.8029898,1.500293,622,16,22,7,2,6,1,3,6
7465,1084,23814.86,120488.37875708,5.059378,623,21,38,11,1,1,1,5,1
7466,1445,24725.03,135100.7781739,5.46413,623,22,39,12,2,2,1,6,2
7467,1806,25636.2,19543.218709800003,0.762329,623,23,34,35,3,3,1,1,3
7468,167,26547.37,210.97194939,0.007947,623,24,35,36,4,4,2,2,4
7469,528,27458.54,182.98371056,0.006664,623,17,36,37,5,5,1,3,5
7470,889,28369.71,42452.434044,1.4964,623,18,31,13,1,6,1,4,6
7471,1250,29280.88,148143.04009264,5.059378,623,19,32,14,2,1,1,5,1
7472,1611,30191.05,164967.8220365,5.46413,623,20,33,15,3,2,1,6,2
7473,1972,31102.22,23710.12427038,0.762329,623,21,28,16,4,3,1,1,3
7474,333,32013.39,254.41041033,0.007947,623,22,29,17,5,4,2,2,4
7475,694,32924.56,219.40926784,0.006664,623,23,30,18,1,5,1,3,5
7476,1055,33835.73,50631.786372,1.4964,623,24,25,19,2,6,1,4,6
7477,1105,23851.99,120763.53174562,5.063038,624,29,12,23,1,1,1,6,1
7478,1473,24762.16,135568.96310304,5.474844,624,30,40,24,2,2,1,1,2
7479,1841,25673.33,19611.47168705,0.763885,624,31,37,38,3,3,1,2,3
7480,209,26584.5,211.61262,0.00796,624,32,38,39,4,4,2,3,4
7481,577,27495.67,183.14865787,0.006661,624,25,39,40,5,5,1,4,5
7482,945,28406.84,42391.86821408,1.492312,624,26,34,25,1,6,1,5,6
7483,1313,29317.01,148433.13567637998,5.063038,624,27,35,26,2,1,1,6,1
7484,1681,30228.18,165494.56990392,5.474844,624,28,36,27,3,2,1,1,2
7485,49,31139.35,23786.88237475,0.763885,624,29,31,28,4,3,1,2,3
7486,417,32050.52,255.1221392,0.00796,624,30,32,29,5,4,2,3,4
7487,785,32961.69,219.55781709,0.006661,624,31,33,30,1,5,1,4,5
7488,1153,33872.86,50548.87545232,1.492312,624,32,28,31,2,6,1,5,6
7489,1126,23888.12,121047.09995812,5.067251,625,37,9,1,1,1,1,1,1
7490,1501,24799.29,136044.76345857003,5.485833,625,38,10,2,2,2,1,2,2
7491,1876,25710.46,19679.14603044,0.765414,625,39,11,3,3,3,1,3,3
7492,251,26621.63,212.22763436,0.007972,625,40,12,4,4,4,2,4,4
7493,626,27532.8,183.2858496,0.006657,625,33,40,5,5,5,1,5,5
7494,1001,28443.97,42325.79356277,1.488041,625,34,37,6,1,6,1,6,6
7495,1376,29354.14,148744.79526913998,5.067251,625,35,38,7,2,1,1,1,1
7496,1751,30265.31,166030.43635323,5.485833,625,36,39,8,3,2,1,2,2
7497,126,31176.48,23862.91426272,0.765414,625,37,34,9,4,3,1,3,3
7498,501,32087.65,255.8027458,0.007972,625,38,35,10,5,4,2,4,4
7499,876,32998.82,219.67314474,0.006657,625,39,36,11,1,5,1,5,5
7500,1251,33909.99,50459.45542959,1.488041,625,40,31,12,2,6,1,6,6
7501,1147,23925.25,121348.79622425,5.071997,626,8,6,13,1,1,1,2,1
7502,1529,24836.42,136527.24125236,5.497058,626,1,7,14,2,2,1,3,2
7503,1911,25747.59,19746.13574208,0.766912,626,2,8,15,3,3,1,4,3
7504,293,26658.76,212.81688108,0.007983,626,3,9,16,4,4,2,5,4
7505,675,27569.93,183.36760443,0.006651,626,4,10,17,5,5,1,6,5
7506,1057,28480.1,42253.07636,1.4836,626,5,11,18,1,6,1,1,6
7507,1439,29391.27,149072.43326619,5.071997,626,6,12,19,2,1,1,2,1
7508,1821,30302.44,166574.27022151998,5.497058,626,7,40,20,3,2,1,3,2
7509,203,31213.61,23938.092072320003,0.766912,626,8,37,21,4,3,1,4,3
7510,585,32124.78,256.45211874,0.007983,626,1,38,22,5,4,2,5,4
7511,967,33035.95,219.72210345,0.006651,626,2,39,23,1,5,1,6,5
7512,1349,33946.12,50362.463632000006,1.4836,626,3,34,24,2,6,1,1,6
7513,1168,23962.38,121663.13762928,5.077256,627,16,3,25,1,1,1,3,1
7514,1557,24873.55,137015.452704,5.50848,627,9,4,26,2,2,1,4,2
7515,1946,25784.72,19812.28266056,0.768373,627,10,5,27,3,3,1,5,3
7516,335,26695.89,213.38024877,0.007993,627,11,6,28,4,4,2,6,4
7517,724,27606.06,183.41466264,0.006644,627,12,7,29,5,5,1,1,5
7518,1113,28517.23,42177.06872169,1.479003,627,13,8,30,1,6,1,2,6
7519,1502,29428.4,149415.52047040002,5.077256,627,14,9,31,2,1,1,3,1
7520,1891,30339.57,167124.9145536,5.50848,627,15,10,32,3,2,1,4,2
7521,280,31250.74,24012.22484602,0.768373,627,16,11,33,4,3,1,5,3
7522,669,32161.91,257.07014663,0.007993,627,9,12,34,5,4,2,6,4
7523,1058,33072.08,219.73089952,0.006644,627,10,40,1,1,5,1,1,5
7524,1447,33983.25,50261.32869975,1.479003,627,11,37,2,2,6,1,2,6
7525,1189,23999.51,121989.67732657,5.083007,628,24,15,6,1,1,1,4,1
7526,1585,24910.68,137508.39841944,5.520058,628,17,1,7,2,2,1,5,2
7527,1981,25821.85,19877.4535552,0.769792,628,18,2,8,3,3,1,6,3
7528,377,26732.02,213.90962404,0.008002,628,19,3,9,4,4,2,1,4
7529,773,27643.19,183.44020884,0.006636,628,20,4,10,5,5,1,2,5
7530,1169,28554.36,42096.66499104,1.474264,628,21,5,11,1,6,1,3,6
7531,1565,29465.53,149773.49524871,5.083007,628,22,6,12,2,1,1,4,1
7532,1961,30376.7,167681.1458486,5.520058,628,23,7,35,3,2,1,5,2
7533,357,31287.87,24085.15202304,0.769792,628,24,8,36,4,3,1,6,3
7534,753,32198.04,257.64871608000004,0.008002,628,17,9,37,5,4,2,1,4
7535,1149,33109.21,219.71271756,0.006636,628,18,10,13,1,5,1,2,5
7536,1545,34020.38,50155.02150032,1.474264,628,19,11,14,2,6,1,3,6
7537,1210,24036.64,122327.869204,5.089225,629,32,18,18,1,1,1,5,1
7538,1613,24947.81,138005.12281093,5.531753,629,25,13,19,2,2,1,6,2
7539,16,25858.98,19941.59202966,0.771167,629,26,14,20,3,3,1,1,3
7540,419,26769.15,214.39412235000003,0.008009,629,27,15,21,4,4,2,2,4
7541,822,27680.32,183.43748064,0.006627,629,28,1,22,5,5,1,3,5
7542,1225,28591.49,42012.27822302,1.469398,629,29,2,23,1,6,1,4,6
7543,1628,29502.66,150145.6748385,5.089225,629,30,3,24,2,1,1,5,1
7544,31,30413.83,168241.79534399,5.531753,629,31,4,38,3,2,1,6,2
7545,434,31324.0,24156.035108,0.771167,629,32,5,39,4,3,1,1,3
7546,837,32235.17,258.17147653,0.008009,629,25,6,40,5,4,2,2,4
7547,1240,33146.34,219.66079518,0.006627,629,26,7,25,1,5,1,3,5
7548,1643,34057.51,50044.03707898,1.469398,629,27,8,26,2,6,1,4,6
7549,1231,24073.77,122677.18751022,5.095886,630,40,21,30,1,1,1,6,1
7550,1641,24984.94,138504.61452856,5.543524,630,33,16,31,2,2,1,1,2
7551,51,25895.11,20003.73941901,0.772491,630,34,17,32,3,3,1,2,3
7552,461,26806.28,214.8523342,0.008015,630,35,18,33,4,4,2,3,4
7553,871,27717.45,183.40636665,0.006617,630,36,13,34,5,5,1,4,5
7554,1281,28628.62,41924.3237004,1.46442,630,37,14,1,1,6,1,5,6
7555,1691,29539.79,150531.40230394,5.095886,630,38,15,2,2,1,1,6,1
7556,101,30450.96,168805.62758303998,5.543524,630,39,1,3,3,2,1,1,2
7557,511,31361.13,24226.190674830003,0.772491,630,40,2,4,4,3,1,2,3
7558,921,32272.3,258.6624845,0.008015,630,33,3,5,5,4,2,3,4
7559,1331,33183.47,219.57502099,0.006617,630,34,4,6,1,5,1,4,5
7560,1741,34094.64,49928.8727088,1.46442,630,35,5,7,2,6,1,5,6
7561,1252,24110.9,123037.0547076,5.102964,631,3,24,11,1,1,1,1,1
7562,1669,25021.07,139000.32582417,5.555331,631,4,19,12,2,2,1,2,2
7563,86,25932.24,20065.38188688,0.773762,631,5,20,35,3,3,1,3,3
7564,503,26843.41,215.31099161,0.008021,631,6,21,36,4,4,2,4,4
7565,920,27754.58,183.3190009,0.006605,631,7,16,37,5,5,1,5,5
7566,1337,28665.75,41833.21893375,1.459345,631,8,17,13,1,6,1,6,6
7567,1754,29576.92,150929.95799087998,5.102964,631,1,18,14,2,1,1,1,1
7568,171,30487.09,169365.87617679,5.555331,631,2,13,15,3,2,1,2,2
7569,588,31398.26,24294.78045412,0.773762,631,3,14,16,4,3,1,3,3
7570,1005,32309.43,259.15393803,0.008021,631,4,15,17,5,4,2,4,4
7571,1422,33220.6,219.422063,0.006605,631,5,1,18,1,5,1,5,5
7572,1839,34131.77,49810.02789065,1.459345,631,6,2,19,2,6,1,6,6
7573,1273,24147.03,123401.68237587,5.110429,632,11,27,23,1,1,1,2,1
7574,1697,25058.2,139502.30708240002,5.567132,632,12,22,24,2,2,1,3,2
7575,121,25969.37,20125.61251575,0.774975,632,13,23,38,3,3,1,4,3
7576,545,26880.54,215.68945296,0.008024,632,14,24,39,4,4,2,5,4
7577,969,27791.71,183.23074403,0.006593,632,15,19,40,5,5,1,6,5
7578,1393,28702.88,41739.41236432,1.454189,632,16,20,25,1,6,1,1,6
7579,1817,29613.05,151335.38949845,5.110429,632,9,21,26,2,1,1,2,1
7580,241,30524.22,169932.36193704,5.567132,632,10,16,27,3,2,1,3,2
7581,665,31435.39,24361.64136525,0.774975,632,11,17,28,4,3,1,4,3
7582,1089,32346.56,259.54879744,0.008024,632,12,18,29,5,4,2,5,4
7583,1513,33257.73,219.26821389000003,0.006593,632,13,13,30,1,5,1,6,5
7584,1937,34168.9,49688.0385221,1.454189,632,14,14,31,2,6,1,1,6
7585,1294,24184.16,123780.62528832,5.118252,633,19,30,1,1,1,1,3,1
7586,1725,25095.33,140004.01029771002,5.578887,633,20,25,2,2,2,1,4,2
7587,156,26006.5,20184.3468255,0.776127,633,21,26,3,3,3,1,5,3
7588,587,26917.67,216.06813709,0.008027,633,22,27,4,4,4,2,6,4
7589,1018,27828.84,183.08593836,0.006579,633,23,22,5,5,5,1,1,5
7590,1449,28739.01,41641.93458069,1.448969,633,24,23,6,1,6,1,2,6
7591,1880,29650.18,151757.09308536,5.118252,633,17,24,7,2,1,1,3,1
7592,311,30561.35,170498.31821745,5.578887,633,18,19,8,3,2,1,4,2
7593,742,31472.52,24426.67253004,0.776127,633,19,20,9,4,3,1,5,3
7594,1173,32383.69,259.94387963,0.008027,633,20,21,10,5,4,2,6,4
7595,1604,33294.86,219.04688394,0.006579,633,21,16,11,1,5,1,1,5
